phish_id,url,phish_detail_url,submission_time,verified,verification_time,online,target,domain,path_len,query_len,url_len,scheme,host
9126080,https://choisir-son-locker.com/,http://www.phishtank.com/phish_detail.php?phish_id=9126080,2025-06-12T17:08:23+00:00,yes,2025-06-12T17:22:42+00:00,yes,Other,choisir-son-locker.com,1,0,31,https,choisir-son-locker.com
9126079,https://choisir-son-locker.com/as.php,http://www.phishtank.com/phish_detail.php?phish_id=9126079,2025-06-12T17:08:15+00:00,yes,2025-06-12T17:22:42+00:00,yes,Other,choisir-son-locker.com,7,0,37,https,choisir-son-locker.com
9126077,https://chrisphilpott.nz/Docu-ment/,http://www.phishtank.com/phish_detail.php?phish_id=9126077,2025-06-12T17:07:29+00:00,yes,2025-06-13T03:12:34+00:00,yes,Internal Revenue Service,chrisphilpott.nz,11,0,35,https,chrisphilpott.nz
9126063,https://support-ledge-us.teachable.com/p/en-us,http://www.phishtank.com/phish_detail.php?phish_id=9126063,2025-06-12T17:05:07+00:00,yes,2025-06-12T17:12:39+00:00,yes,Other,teachable.com,8,0,46,https,support-ledge-us.teachable.com
9126060,https://id-ionos.es-mje7.com/,http://www.phishtank.com/phish_detail.php?phish_id=9126060,2025-06-12T16:42:50+00:00,yes,2025-06-12T16:51:50+00:00,yes,Other,es-mje7.com,1,0,29,https,id-ionos.es-mje7.com
9126044,https://allegrolokalnie.pz-363767.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=9126044,2025-06-12T16:11:42+00:00,yes,2025-06-12T16:22:16+00:00,yes,Allegro,pz-363767.xyz,1,0,38,https,allegrolokalnie.pz-363767.xyz
9126038,https://tirstrux.com/zz/,http://www.phishtank.com/phish_detail.php?phish_id=9126038,2025-06-12T15:55:12+00:00,yes,2025-06-12T16:03:03+00:00,yes,Internal Revenue Service,tirstrux.com,4,0,24,https,tirstrux.com
9126037,https://assessmentreview.s3.us-east-2.amazonaws.com/hgrt787799hdghh.html,http://www.phishtank.com/phish_detail.php?phish_id=9126037,2025-06-12T15:54:01+00:00,yes,2025-06-12T16:51:50+00:00,yes,Internal Revenue Service,amazonaws.com,21,0,72,https,assessmentreview.s3.us-east-2.amazonaws.com
9126034,https://g0h30bpd.r.eu-west-1.awstrack.me/L0/https:%2F%2Fwww.irs.gov/1/01020197607379c6-40dbd535-2b18-4a61-a4d1-36f1366aee6d-000000/ELdNodWtm5yRvZlbQ9ecWep6mPc=430,http://www.phishtank.com/phish_detail.php?phish_id=9126034,2025-06-12T15:50:33+00:00,yes,2025-06-13T03:12:35+00:00,yes,Internal Revenue Service,awstrack.me,122,0,162,https,g0h30bpd.r.eu-west-1.awstrack.me
9126033,https://jupiterdrop.netlify.app/,http://www.phishtank.com/phish_detail.php?phish_id=9126033,2025-06-12T15:48:49+00:00,yes,2025-06-12T15:52:01+00:00,yes,Other,netlify.app,1,0,32,https,jupiterdrop.netlify.app
9126032,https://ait.ptootlj.es/Y!xvw0MY9SQvFFgE8/,http://www.phishtank.com/phish_detail.php?phish_id=9126032,2025-06-12T15:46:48+00:00,yes,2025-06-12T17:02:49+00:00,yes,Internal Revenue Service,ptootlj.es,19,0,41,https,ait.ptootlj.es
9126031,https://arjoias.com.br/clear/?e=limit321,http://www.phishtank.com/phish_detail.php?phish_id=9126031,2025-06-12T15:46:11+00:00,yes,2025-06-13T03:12:35+00:00,yes,Internal Revenue Service,arjoias.com.br,7,10,40,https,arjoias.com.br
9126029,https://mondialivraisons.com/,http://www.phishtank.com/phish_detail.php?phish_id=9126029,2025-06-12T15:44:03+00:00,yes,2025-06-12T15:52:01+00:00,yes,Other,mondialivraisons.com,1,0,29,https,mondialivraisons.com
9126028,https://allegrolokalnie.yds-3958x678y.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=9126028,2025-06-12T15:44:00+00:00,yes,2025-06-12T15:52:01+00:00,yes,Allegro,yds-3958x678y.xyz,1,0,42,https,allegrolokalnie.yds-3958x678y.xyz
9126027,https://mondialivraisons.com/as.php,http://www.phishtank.com/phish_detail.php?phish_id=9126027,2025-06-12T15:43:22+00:00,yes,2025-06-12T15:52:01+00:00,yes,Other,mondialivraisons.com,7,0,35,https,mondialivraisons.com
9126023,https://allegrolokalnie.pz-2058275.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=9126023,2025-06-12T15:34:29+00:00,yes,2025-06-12T15:42:13+00:00,yes,Allegro,pz-2058275.xyz,1,0,39,https,allegrolokalnie.pz-2058275.xyz
9126014,https://tinglaomanagement.com/landbank2/login,http://www.phishtank.com/phish_detail.php?phish_id=9126014,2025-06-12T15:25:33+00:00,yes,2025-06-12T15:32:33+00:00,yes,Other,tinglaomanagement.com,16,0,45,https,tinglaomanagement.com
9126006,https://radiant-offer.com/,http://www.phishtank.com/phish_detail.php?phish_id=9126006,2025-06-12T15:15:56+00:00,yes,2025-06-12T15:22:17+00:00,yes,Other,radiant-offer.com,1,0,26,https,radiant-offer.com
9125997,http://aproveiteseupontos.site/,http://www.phishtank.com/phish_detail.php?phish_id=9125997,2025-06-12T15:07:59+00:00,yes,2025-06-12T15:12:48+00:00,yes,Other,aproveiteseupontos.site,1,0,31,http,aproveiteseupontos.site
9125993,https://www.youtube.com/@IRS474,http://www.phishtank.com/phish_detail.php?phish_id=9125993,2025-06-12T14:58:37+00:00,yes,2025-06-13T03:12:35+00:00,yes,Internal Revenue Service,youtube.com,8,0,31,https,www.youtube.com
9125991,https://www.swr.hst-strto.de010i.de/apps/CustomerService,http://www.phishtank.com/phish_detail.php?phish_id=9125991,2025-06-12T14:54:51+00:00,yes,2025-06-12T15:03:08+00:00,yes,Other,de010i.de,21,0,56,https,www.swr.hst-strto.de010i.de
9125986,https://docs.google.com/presentation/d/e/2PACX-1vQ1uYlPv6mCAHG8BraLkPtur5kyGQiZSVTY5VPm_tL5-JUy6b6SRkXyLkjp3B1GqLxBBhsois30D6RD/pub,http://www.phishtank.com/phish_detail.php?phish_id=9125986,2025-06-12T14:51:01+00:00,yes,2025-06-12T15:03:08+00:00,yes,Other,google.com,108,0,131,https,docs.google.com
9125983,https://play-learn-grow.ca/,http://www.phishtank.com/phish_detail.php?phish_id=9125983,2025-06-12T14:49:14+00:00,yes,2025-06-12T14:51:56+00:00,yes,Other,play-learn-grow.ca,1,0,27,https,play-learn-grow.ca
9125980,https://allegrolokalnie.psl-482563.top/,http://www.phishtank.com/phish_detail.php?phish_id=9125980,2025-06-12T14:46:31+00:00,yes,2025-06-12T14:51:56+00:00,yes,Allegro,psl-482563.top,1,0,39,https,allegrolokalnie.psl-482563.top
9125976,https://allegrolokalnie.pl-kategorie781247621782.icu/?id=ChHoHhNEe3gE599mheadc28IIB8cGK,http://www.phishtank.com/phish_detail.php?phish_id=9125976,2025-06-12T14:40:18+00:00,yes,2025-06-12T14:51:56+00:00,yes,Allegro,pl-kategorie781247621782.icu,1,33,87,https,allegrolokalnie.pl-kategorie781247621782.icu
9125926,https://database-auth.pages.dev/,http://www.phishtank.com/phish_detail.php?phish_id=9125926,2025-06-12T14:29:50+00:00,yes,2025-06-12T14:41:56+00:00,yes,Other,pages.dev,1,0,32,https,database-auth.pages.dev
9125889,https://tonkepeirextension.webflow.io,http://www.phishtank.com/phish_detail.php?phish_id=9125889,2025-06-12T14:24:18+00:00,yes,2025-06-12T14:32:22+00:00,yes,Other,webflow.io,0,0,37,https,tonkepeirextension.webflow.io
9125886,https://form.jotform.com/251623417044046,http://www.phishtank.com/phish_detail.php?phish_id=9125886,2025-06-12T14:18:05+00:00,yes,2025-06-12T14:22:36+00:00,yes,Other,jotform.com,16,0,40,https,form.jotform.com
9125883,https://wonday.blob.core.windows.net/wonday/fondationface.html,http://www.phishtank.com/phish_detail.php?phish_id=9125883,2025-06-12T14:17:25+00:00,yes,2025-06-12T14:22:36+00:00,yes,Microsoft,windows.net,26,0,62,https,wonday.blob.core.windows.net
9125881,https://eu.jotform.com/app/251621749435359,http://www.phishtank.com/phish_detail.php?phish_id=9125881,2025-06-12T14:15:06+00:00,yes,2025-06-12T14:22:36+00:00,yes,Other,jotform.com,20,0,42,https,eu.jotform.com
9125872,https://pay.transacional.store/521rZJz61W2ZeaX?utm_source=organic&amp;utm_campaign=&amp;utm_medium=&amp;utm_content=&amp;utm_term=&amp;xcod=,http://www.phishtank.com/phish_detail.php?phish_id=9125872,2025-06-12T14:08:12+00:00,yes,2025-06-12T14:12:14+00:00,yes,Other,transacional.store,16,93,140,https,pay.transacional.store
9125865,http://brooksclubs.org,http://www.phishtank.com/phish_detail.php?phish_id=9125865,2025-06-12T13:52:38+00:00,yes,2025-06-12T14:03:05+00:00,yes,Other,brooksclubs.org,0,0,22,http,brooksclubs.org
9125859,https://cgd-carregarpt.com/login.php,http://www.phishtank.com/phish_detail.php?phish_id=9125859,2025-06-12T13:43:31+00:00,yes,2025-06-12T13:51:58+00:00,yes,Other,cgd-carregarpt.com,10,0,36,https,cgd-carregarpt.com
9125855,http://www.barrhead-travel-work.com,http://www.phishtank.com/phish_detail.php?phish_id=9125855,2025-06-12T13:32:01+00:00,yes,2025-06-12T13:41:54+00:00,yes,Other,barrhead-travel-work.com,0,0,35,http,www.barrhead-travel-work.com
9125856,https://www.barrhead-travel-work.com/,http://www.phishtank.com/phish_detail.php?phish_id=9125856,2025-06-12T13:32:01+00:00,yes,2025-06-12T13:41:54+00:00,yes,Other,barrhead-travel-work.com,1,0,37,https,www.barrhead-travel-work.com
9125838,https://spectrasolusi.com/cgibin#redacted@abuse.ionos.com,http://www.phishtank.com/phish_detail.php?phish_id=9125838,2025-06-12T13:21:08+00:00,yes,2025-06-12T13:32:26+00:00,yes,Other,spectrasolusi.com,7,0,57,https,spectrasolusi.com
9125830,https://5280sin.com/Docu-ment/,http://www.phishtank.com/phish_detail.php?phish_id=9125830,2025-06-12T13:17:20+00:00,yes,2025-06-13T03:12:35+00:00,yes,Internal Revenue Service,5280sin.com,11,0,30,https,5280sin.com
9125827,https://demure12345677.github.io/wirefriend2,http://www.phishtank.com/phish_detail.php?phish_id=9125827,2025-06-12T13:15:21+00:00,yes,2025-06-12T13:22:37+00:00,yes,Other,github.io,12,0,44,https,demure12345677.github.io
9125828,https://demure12345677.github.io/wirefriend2/,http://www.phishtank.com/phish_detail.php?phish_id=9125828,2025-06-12T13:15:21+00:00,yes,2025-06-12T13:22:37+00:00,yes,Other,github.io,13,0,45,https,demure12345677.github.io
9125826,https://t.ly/Zg0GF?submitted-id=29F1YIENOO3Y99GAXR5F,http://www.phishtank.com/phish_detail.php?phish_id=9125826,2025-06-12T13:13:23+00:00,yes,2025-06-12T13:22:37+00:00,yes,Internal Revenue Service,t.ly,6,33,52,https,t.ly
9125814,https://pay.pagaronline.info/rn4RgQvNerl3wBV?document=04270221186&amp;name=Samuel%2520Sousa%2520Felix&amp;utm_campaign=&amp;utm_content=&amp;utm_medium=&amp;utm_source=&amp;utm_term=,http://www.phishtank.com/phish_detail.php?phish_id=9125814,2025-06-12T12:54:58+00:00,yes,2025-06-12T13:02:45+00:00,yes,Other,pagaronline.info,16,137,182,https,pay.pagaronline.info
9125812,https://blinq.me/4z78iwyMpxyZ?bs=db,http://www.phishtank.com/phish_detail.php?phish_id=9125812,2025-06-12T12:53:31+00:00,yes,2025-06-12T13:02:45+00:00,yes,Other,blinq.me,13,5,35,https,blinq.me
9125810,https://loakksjaama7266-19921.weeblysite.com/,http://www.phishtank.com/phish_detail.php?phish_id=9125810,2025-06-12T12:50:16+00:00,yes,2025-06-12T12:51:48+00:00,yes,Other,weeblysite.com,1,0,45,https,loakksjaama7266-19921.weeblysite.com
9125809,https://wdfgh.weeblysite.com/,http://www.phishtank.com/phish_detail.php?phish_id=9125809,2025-06-12T12:49:50+00:00,yes,2025-06-12T12:51:48+00:00,yes,Other,weeblysite.com,1,0,29,https,wdfgh.weeblysite.com
9125808,https://audio-inc.weeblysite.com/,http://www.phishtank.com/phish_detail.php?phish_id=9125808,2025-06-12T12:48:51+00:00,yes,2025-06-12T12:51:48+00:00,yes,Other,weeblysite.com,1,0,33,https,audio-inc.weeblysite.com
9125797,https://un1l-ch.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9125797,2025-06-12T12:36:14+00:00,yes,2025-06-12T12:41:50+00:00,yes,Other,weebly.com,1,0,27,https,un1l-ch.weebly.com
9125781,https://rare-freckle-chip.glitch.me/dgddhdh.html,http://www.phishtank.com/phish_detail.php?phish_id=9125781,2025-06-12T12:29:59+00:00,yes,2025-06-12T12:32:41+00:00,yes,Other,glitch.me,13,0,48,https,rare-freckle-chip.glitch.me
9125775,https://pay.junhoselecionado.shop/lqv130yw8JBZxbj,http://www.phishtank.com/phish_detail.php?phish_id=9125775,2025-06-12T12:16:39+00:00,yes,2025-06-12T12:22:33+00:00,yes,Other,junhoselecionado.shop,16,0,49,https,pay.junhoselecionado.shop
9125772,https://alotear.walletlote.com.br/mov/AQWXXXKSDF64326428342342374283HJSDFSDJFJDSFNSDFDFSD423434/wisenew/,http://www.phishtank.com/phish_detail.php?phish_id=9125772,2025-06-12T12:15:30+00:00,yes,2025-06-12T12:22:33+00:00,yes,Other,walletlote.com.br,71,0,104,https,alotear.walletlote.com.br
9125773,https://alotear.walletlote.com.br/mov/AQWXXXKSDF64326428342342374283HJSDFSDJFJDSFNSDFDFSD423434/wisenew/login.php,http://www.phishtank.com/phish_detail.php?phish_id=9125773,2025-06-12T12:15:30+00:00,yes,2025-06-12T12:22:33+00:00,yes,Other,walletlote.com.br,80,0,113,https,alotear.walletlote.com.br
9125769,https://mufg.lrtsvnf76.top,http://www.phishtank.com/phish_detail.php?phish_id=9125769,2025-06-12T12:11:23+00:00,yes,2025-06-12T12:22:33+00:00,yes,Other,lrtsvnf76.top,0,0,26,https,mufg.lrtsvnf76.top
9125770,https://mufg.eoezknh3.top,http://www.phishtank.com/phish_detail.php?phish_id=9125770,2025-06-12T12:11:23+00:00,yes,2025-06-12T12:22:33+00:00,yes,Other,eoezknh3.top,0,0,25,https,mufg.eoezknh3.top
9125768,https://emilaebuaks.blob.core.windows.net/ebukael/valideials.html#info@mup.cz,http://www.phishtank.com/phish_detail.php?phish_id=9125768,2025-06-12T12:09:08+00:00,yes,2025-06-12T12:12:35+00:00,yes,Other,windows.net,24,0,77,https,emilaebuaks.blob.core.windows.net
9125753,https://www.kundenservice.is-certified.com/profil/,http://www.phishtank.com/phish_detail.php?phish_id=9125753,2025-06-12T11:30:20+00:00,yes,2025-06-12T11:32:26+00:00,yes,Other,is-certified.com,8,0,50,https,www.kundenservice.is-certified.com
9125751,https://hotm.art/MLS823523,http://www.phishtank.com/phish_detail.php?phish_id=9125751,2025-06-12T11:30:06+00:00,yes,2025-06-12T11:32:26+00:00,yes,Other,hotm.art,10,0,26,https,hotm.art
9125743,https://mondiaidelivpro.com/,http://www.phishtank.com/phish_detail.php?phish_id=9125743,2025-06-12T11:03:58+00:00,yes,2025-06-12T11:12:39+00:00,yes,Other,mondiaidelivpro.com,1,0,28,https,mondiaidelivpro.com
9125742,https://mondiaidelivpro.com/suivi-de-colis/265022126,http://www.phishtank.com/phish_detail.php?phish_id=9125742,2025-06-12T11:03:46+00:00,yes,2025-06-12T11:12:39+00:00,yes,Other,mondiaidelivpro.com,25,0,52,https,mondiaidelivpro.com
9125738,https://content-experiences-808327.framer.app/,http://www.phishtank.com/phish_detail.php?phish_id=9125738,2025-06-12T10:53:57+00:00,yes,2025-06-12T11:02:43+00:00,yes,Other,framer.app,1,0,46,https,content-experiences-808327.framer.app
9125737,https://blank-template-6-17717.getresponsesite.com/,http://www.phishtank.com/phish_detail.php?phish_id=9125737,2025-06-12T10:53:54+00:00,yes,2025-06-12T11:02:43+00:00,yes,Other,getresponsesite.com,1,0,51,https,blank-template-6-17717.getresponsesite.com
9125736,https://yuhgfgfh.weeblysite.com/,http://www.phishtank.com/phish_detail.php?phish_id=9125736,2025-06-12T10:53:52+00:00,yes,2025-06-12T11:02:43+00:00,yes,Other,weeblysite.com,1,0,32,https,yuhgfgfh.weeblysite.com
9125735,https://btsigninbill.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9125735,2025-06-12T10:53:50+00:00,yes,2025-06-12T11:02:43+00:00,yes,Other,weebly.com,1,0,32,https,btsigninbill.weebly.com
9125734,https://bt-109368.weeblysite.com/,http://www.phishtank.com/phish_detail.php?phish_id=9125734,2025-06-12T10:52:51+00:00,yes,2025-06-12T11:02:43+00:00,yes,Other,weeblysite.com,1,0,33,https,bt-109368.weeblysite.com
9125732,https://gajjkhc.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9125732,2025-06-12T10:52:05+00:00,yes,2025-06-12T11:02:43+00:00,yes,Other,weebly.com,1,0,27,https,gajjkhc.weebly.com
9125731,https://social-trip-410071.framer.app/,http://www.phishtank.com/phish_detail.php?phish_id=9125731,2025-06-12T10:51:36+00:00,yes,2025-06-12T11:02:43+00:00,yes,Other,framer.app,1,0,38,https,social-trip-410071.framer.app
9125729,https://allegrolokalnie.gzx-5u285.xyz/,http://www.phishtank.com/phish_detail.php?phish_id=9125729,2025-06-12T10:42:58+00:00,yes,2025-06-12T10:51:55+00:00,yes,Allegro,gzx-5u285.xyz,1,0,38,https,allegrolokalnie.gzx-5u285.xyz
9125728,https://poczta-onet-pl-yb3u.vercel.app/#test@example.com,http://www.phishtank.com/phish_detail.php?phish_id=9125728,2025-06-12T10:42:09+00:00,yes,2025-06-12T10:51:55+00:00,yes,Other,vercel.app,1,0,56,https,poczta-onet-pl-yb3u.vercel.app
9125727,https://allegrolokalnie.pl-eplatnosci-24h.icu/oferta/okazja!-sprzedam-zestaw-mebli-ogrodowych?id=436786366,http://www.phishtank.com/phish_detail.php?phish_id=9125727,2025-06-12T10:41:10+00:00,yes,2025-06-12T10:51:55+00:00,yes,Allegro,pl-eplatnosci-24h.icu,48,12,106,https,allegrolokalnie.pl-eplatnosci-24h.icu
9125723,https://netnode-protocol.pages.dev/Connect,http://www.phishtank.com/phish_detail.php?phish_id=9125723,2025-06-12T10:31:20+00:00,yes,2025-06-12T10:42:00+00:00,yes,Other,pages.dev,8,0,42,https,netnode-protocol.pages.dev
9125722,https://suietthevalidator.pages.dev,http://www.phishtank.com/phish_detail.php?phish_id=9125722,2025-06-12T10:30:06+00:00,yes,2025-06-12T10:32:43+00:00,yes,Other,pages.dev,0,0,35,https,suietthevalidator.pages.dev
9125721,https://sso---ndax-view---cdn-io-authd.webflow.io/,http://www.phishtank.com/phish_detail.php?phish_id=9125721,2025-06-12T10:29:38+00:00,yes,2025-06-12T10:32:43+00:00,yes,Other,webflow.io,1,0,50,https,sso---ndax-view---cdn-io-authd.webflow.io
9125720,https://service-orange1.godaddysites.com/,http://www.phishtank.com/phish_detail.php?phish_id=9125720,2025-06-12T10:28:22+00:00,yes,2025-06-12T10:32:43+00:00,yes,Orange,godaddysites.com,1,0,41,https,service-orange1.godaddysites.com
9125719,https://att-108153.square.site/,http://www.phishtank.com/phish_detail.php?phish_id=9125719,2025-06-12T10:26:46+00:00,yes,2025-06-12T10:32:43+00:00,yes,AT&amp;T,square.site,1,0,31,https,att-108153.square.site
9125717,https://coinbse-us-prologin.godaddysites.com/,http://www.phishtank.com/phish_detail.php?phish_id=9125717,2025-06-12T10:25:35+00:00,yes,2025-06-12T10:32:43+00:00,yes,Coinbase,godaddysites.com,1,0,45,https,coinbse-us-prologin.godaddysites.com
9125716,https://allegrolokalnie.hdmtl.sbs/aukcja/traktorek-kosiarka-castel-garden-rok-2011-silnik-briggsa-18-5-hp-350708,http://www.phishtank.com/phish_detail.php?phish_id=9125716,2025-06-12T10:25:01+00:00,yes,2025-06-12T10:32:43+00:00,yes,Allegro,hdmtl.sbs,79,0,112,https,allegrolokalnie.hdmtl.sbs
9125715,https://currently-att-6-04-2025.weeblysite.com/,http://www.phishtank.com/phish_detail.php?phish_id=9125715,2025-06-12T10:24:02+00:00,yes,2025-06-12T10:32:43+00:00,yes,AT&amp;T,weeblysite.com,1,0,47,https,currently-att-6-04-2025.weeblysite.com
9125709,https://ww3-myotp-secure-access.свояцифра.рф/,http://www.phishtank.com/phish_detail.php?phish_id=9125709,2025-06-12T10:06:58+00:00,yes,2025-06-12T10:12:39+00:00,yes,Other,свояцифра.рф,1,0,45,https,ww3-myotp-secure-access.свояцифра.рф
9125708,https://newsletters.comu.su/tracking,http://www.phishtank.com/phish_detail.php?phish_id=9125708,2025-06-12T10:06:24+00:00,yes,2025-06-12T10:12:39+00:00,yes,Other,comu.su,9,0,36,https,newsletters.comu.su
9125707,https://newsletters.comu.su/tracking/,http://www.phishtank.com/phish_detail.php?phish_id=9125707,2025-06-12T10:05:43+00:00,yes,2025-06-12T10:12:39+00:00,yes,Other,comu.su,10,0,37,https,newsletters.comu.su
9125706,https://popl.co/card/jJD3Km3e/1,http://www.phishtank.com/phish_detail.php?phish_id=9125706,2025-06-12T10:02:03+00:00,yes,2025-06-12T10:12:39+00:00,yes,Other,popl.co,16,0,31,https,popl.co
9125705,https://sites.google.com/view/web-de-web/home,http://www.phishtank.com/phish_detail.php?phish_id=9125705,2025-06-12T10:00:23+00:00,yes,2025-06-12T10:03:15+00:00,yes,Other,google.com,21,0,45,https,sites.google.com
9125704,https://mlan.blob.core.windows.net/mlan/mlan.html,http://www.phishtank.com/phish_detail.php?phish_id=9125704,2025-06-12T10:00:08+00:00,yes,2025-06-12T10:03:15+00:00,yes,Microsoft,windows.net,15,0,49,https,mlan.blob.core.windows.net
9125703,https://app.jotform.com/251617684183867,http://www.phishtank.com/phish_detail.php?phish_id=9125703,2025-06-12T09:59:00+00:00,yes,2025-06-12T10:03:15+00:00,yes,Other,jotform.com,16,0,39,https,app.jotform.com
9125701,https://btcomeservice.weebly.com/,http://www.phishtank.com/phish_detail.php?phish_id=9125701,2025-06-12T09:57:46+00:00,yes,2025-06-12T10:03:15+00:00,yes,Other,weebly.com,1,0,33,https,btcomeservice.weebly.com
9125700,https://ww3-simplepaysecure-access.xn--80adsxlcyo4f.xn--p1ai/,http://www.phishtank.com/phish_detail.php?phish_id=9125700,2025-06-12T09:57:05+00:00,yes,2025-06-12T10:03:15+00:00,yes,Other,xn--80adsxlcyo4f.xn--p1ai,1,0,61,https,ww3-simplepaysecure-access.xn--80adsxlcyo4f.xn--p1ai
9125699,https://muse.io/bt-internet-fa741d,http://www.phishtank.com/phish_detail.php?phish_id=9125699,2025-06-12T09:56:39+00:00,yes,2025-06-12T10:03:15+00:00,yes,Other,muse.io,19,0,34,https,muse.io
9125698,https://eu.jotform.com/app/251621635978365,http://www.phishtank.com/phish_detail.php?phish_id=9125698,2025-06-12T09:56:05+00:00,yes,2025-06-12T10:03:15+00:00,yes,Other,jotform.com,20,0,42,https,eu.jotform.com
9125697,https://ww3-simplepaysecure-access.свояцифра.рф/auth/log.php?token=,http://www.phishtank.com/phish_detail.php?phish_id=9125697,2025-06-12T09:55:53+00:00,yes,2025-06-12T10:03:15+00:00,yes,Other,свояцифра.рф,13,6,67,https,ww3-simplepaysecure-access.свояцифра.рф
9125696,https://ww3-simplepaysecure-access.свояцифра.рф/auth/log.php,http://www.phishtank.com/phish_detail.php?phish_id=9125696,2025-06-12T09:55:35+00:00,yes,2025-06-12T10:03:15+00:00,yes,Other,свояцифра.рф,13,0,60,https,ww3-simplepaysecure-access.свояцифра.рф
9125695,https://newsletters.comu.su/track,http://www.phishtank.com/phish_detail.php?phish_id=9125695,2025-06-12T09:54:58+00:00,yes,2025-06-12T10:03:15+00:00,yes,Other,comu.su,6,0,33,https,newsletters.comu.su
9125693,https://newsletters.comu.su/track/,http://www.phishtank.com/phish_detail.php?phish_id=9125693,2025-06-12T09:54:05+00:00,yes,2025-06-12T10:03:15+00:00,yes,Other,comu.su,7,0,34,https,newsletters.comu.su
9125691,https://setting.w-line.com.mx/,http://www.phishtank.com/phish_detail.php?phish_id=9125691,2025-06-12T09:49:48+00:00,yes,2025-06-12T10:03:15+00:00,yes,Other,w-line.com.mx,1,0,30,https,setting.w-line.com.mx
9125690,http://uk-123reg.ibane.es/,http://www.phishtank.com/phish_detail.php?phish_id=9125690,2025-06-12T09:49:47+00:00,yes,2025-06-12T10:03:15+00:00,yes,Other,ibane.es,1,0,26,http,uk-123reg.ibane.es
9125685,https://allegrolokalnie.pz-5945-54.top/,http://www.phishtank.com/phish_detail.php?phish_id=9125685,2025-06-12T09:26:00+00:00,yes,2025-06-12T09:32:43+00:00,yes,Allegro,pz-5945-54.top,1,0,39,https,allegrolokalnie.pz-5945-54.top
9125681,https://chill-polished-glockenspiel.glitch.me/,http://www.phishtank.com/phish_detail.php?phish_id=9125681,2025-06-12T09:18:51+00:00,yes,2025-06-12T09:22:27+00:00,yes,Other,glitch.me,1,0,46,https,chill-polished-glockenspiel.glitch.me
9125679,https://ambitionmu.com/ZipuP/Sites/index.html,http://www.phishtank.com/phish_detail.php?phish_id=9125679,2025-06-12T09:05:42+00:00,yes,2025-06-12T09:12:27+00:00,yes,Other,ambitionmu.com,23,0,45,https,ambitionmu.com
9125678,https://olyssa-france.fr/index.php,http://www.phishtank.com/phish_detail.php?phish_id=9125678,2025-06-12T09:03:32+00:00,yes,2025-06-12T09:12:27+00:00,yes,Other,olyssa-france.fr,10,0,34,https,olyssa-france.fr
9125677,https://olyssa-france.fr/,http://www.phishtank.com/phish_detail.php?phish_id=9125677,2025-06-12T09:03:21+00:00,yes,2025-06-12T09:12:27+00:00,yes,Other,olyssa-france.fr,1,0,25,https,olyssa-france.fr
9125675,https://securite-doctolib.com/pages/login.php,http://www.phishtank.com/phish_detail.php?phish_id=9125675,2025-06-12T09:00:05+00:00,yes,2025-06-12T09:12:27+00:00,yes,Other,securite-doctolib.com,16,0,45,https,securite-doctolib.com
9125672,https://rpglink.in/modules/dag/ping/laposte/?token=,http://www.phishtank.com/phish_detail.php?phish_id=9125672,2025-06-12T08:43:33+00:00,yes,2025-06-12T08:52:10+00:00,yes,Other,rpglink.in,26,6,51,https,rpglink.in
9125663,https://blinq.me/3xcx0YTHpHJk?bs=db,http://www.phishtank.com/phish_detail.php?phish_id=9125663,2025-06-12T08:26:45+00:00,yes,2025-06-12T08:32:13+00:00,yes,Other,blinq.me,13,5,35,https,blinq.me
9125662,https://lockermondialrelais.com/,http://www.phishtank.com/phish_detail.php?phish_id=9125662,2025-06-12T08:26:22+00:00,yes,2025-06-12T08:32:13+00:00,yes,Other,lockermondialrelais.com,1,0,32,https,lockermondialrelais.com
9125661,https://lockermondialrelais.com/public/index.php,http://www.phishtank.com/phish_detail.php?phish_id=9125661,2025-06-12T08:26:07+00:00,yes,2025-06-12T08:32:13+00:00,yes,Other,lockermondialrelais.com,17,0,48,https,lockermondialrelais.com
9125660,https://blinq.me/cmbpzdbbw00a9s60lqegt4ozk?bs=db,http://www.phishtank.com/phish_detail.php?phish_id=9125660,2025-06-12T08:26:04+00:00,yes,2025-06-12T08:32:13+00:00,yes,Other,blinq.me,26,5,48,https,blinq.me
9125658,https://blinq.me/HdqkQjQhBcZc?bs=db,http://www.phishtank.com/phish_detail.php?phish_id=9125658,2025-06-12T08:25:51+00:00,yes,2025-06-12T08:32:13+00:00,yes,Other,blinq.me,13,5,35,https,blinq.me
9125657,https://blinq.me/ANEw3KzBcW3J?bs=db,http://www.phishtank.com/phish_detail.php?phish_id=9125657,2025-06-12T08:25:45+00:00,yes,2025-06-12T08:32:13+00:00,yes,Other,blinq.me,13,5,35,https,blinq.me
9125656,https://blinq.me/IplNaQXHVnFu?bs=db,http://www.phishtank.com/phish_detail.php?phish_id=9125656,2025-06-12T08:25:39+00:00,yes,2025-06-12T08:32:13+00:00,yes,Other,blinq.me,13,5,35,https,blinq.me
